Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/chandrarang-yash-pimple-gurav-pune-pdpid-4d4235323039303739,Chandrarang Yash,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"79/1, Pimple Saudagar Rd, Parshawa Nagari, Pimple Gurav, Pimpri-Chinchwad, Maharashtra ",411061,data not available in site,data not available in site, Pimple Gurav,No,yes,No,No,No,No
https://www.magicbricks.com/vaishnavi-ouranos-chikhali-pune-pdpid-4d4235303934333933,Vaishnavi Ouranos,Call For Price,1 BHKS,"Why Buy in this Project?
Hospital: 2 kms.
School: 2 kms.
Railway Station: 7 - 8 kms.
Airport: 20 - 22 kms.
City Centre: 4 - 5 kms.
MIDC Area - 4 kms.
Vaishnavi Ouranos is route to Chakan, a major industrial hub, home to industrial facilities of some of the world's biggest brands, including Mercedes-Benz, Volkswagen, TATA Motors, Bajaj Auto and Mahindra Vehicles, the proposed international airport and the upcoming International Exhibition and Convention Centre as well.
Project USPNear By Major Industrial Hub
+5 more",",Club House,Private Terrace/Garden,Power Back Up,Lift,Security,Reserved Parking,Intercom Facility,Gymnasium,Rain Water Harvesting,Fire Fighting Equipment No,Swimming Pool No,Visitor Parking",Yes,Yes,Under Construction,data not available in site,18-Aug,18-Dec,4,200,data not available in site,data not available in site,2 Acre,data not available in site,data not available in site,"Chikhali, Pune.",411019,Vaishnavi Builders,"SPECIFICATIONSR.C.C. and BrickEarthquake resistant RCC structureGood quality 6 inches brick mosanary wall and sand face plaster for external and literally gypsum ?nish.Flooring:2feet x 2 feet vitri?ed tiles in entire ?atAsian equivalent makeAnti-skid ?oor tiles in toilet and terracePainting:Superior wall ?nish OBD for internal wallsApex paint for external wallsDoors:Decorative main entrance door with wooden frameSafety locks and name plateInternal doors ?nish shutter with plywood door frameGranite frame for toilet, bath and W.C.doorsWindows:Powder Coated Aluminum sliding windows withMosquito netMS Grill for WindowsGranite sill for all windowsKitchen:Granite Kitchen platform with stainless still sinkDesigner glazed tiles dado up to lintel level over kitchen platformProvision for water puri?er and exhaust fanToilets:Good quality tile dado up to 7 feet 0 inches heightConcealed Plumbing with quality designers CP ?ttings and sanitary wareProvision for exhaust fan in each toiletElectrification :Concealed copper wiring, adequate light points with good quality switches and MCB in each flatProvision of TV cable and telephone connection in living and master bedroomProvision of AC point in master bedroom",Chikhali,yes,No,No,No,No,No
https://www.magicbricks.com/vedant-residency-sus-pune-pdpid-4d4235303430383638,Vedant Residency,Call For Price,2 BHKS,"Why Buy in this Project?
University Circle 9km
Hinjewadi It Park 8km
Mumbai Pune Bypass 2km",",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Outdoor Tennis Courts,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift",Yes,Detail not provided,Ready To Move,data not available in site,12-Oct,14-Jun,4,62,data not available in site,data not available in site,2 Acre,No,No,"Pashan Sus Road, Near By Sairaj Garden, Sus Gaon, Sus, Pune-411021",411021,Nimhan Associates,data not available in site, Sus Gaon,No,yes,No,No,No,No
https://www.magicbricks.com/dreams-rhythm-bavdhan-pune-pdpid-4d4235303033393433,Dreams Rhythm,Call For Price,2 BHKS,data not available in site,",Jogging and Strolling Track,Power Back Up,Swimming Pool,Intercom Facility,Gymnasium,Kids Play Area,Flower Gardens,Water Storage No,Club House No,Lift No,Security No,Reserved Parking",Yes,Yes,Ongoing,data not available in site,12-Aug,14-Apr,6,103,data not available in site,data not available in site,4 Acre,Yes,Yes,data not available in site,411008,"Dipali Buildscape
                      	


                                Years of Experience - 25",data not available in site,data not available in site,No,yes,No,No,No,No
https://www.magicbricks.com/kalpavruksh-pimple-gurav-pune-pdpid-4d4235303735383433,Kalpavruksh,Call For Price,2 BHKS,data not available in site,",Club House,Security,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Kids Club,Kids Play Area,DTH Television Facility,Flower Gardens,Water Storage",Detail not provided,Yes,Ready To Move,data not available in site,14-Feb,15-Mar,2,60,data not available in site,data not available in site,1 Acre,No,No,"Sr No 85, Jawalkar Nagar, Near Kalpataru Estate, Pimple Gurav",411061,"Chandrarang Developers & Builders Pvt. Ltd.
                      	


                                Years of Experience - 33",data not available in site, Near Kalpataru Estate,No,yes,No,No,No,No
https://www.magicbricks.com/parmar-residency-kondhwa-pune-pdpid-4d4235303032393339,Parmar Residency,Call For Price,"1, 2 BHKS",data not available in site,",Club House,Cycling & Jogging Track,Swimming Pool,Security,Park,Service/Goods Lift,Visitor Parking,Guest Accommodation,Gymnasium,Indoor Games Room,Concierge Services,Flower Gardens",Yes,Yes,Ready To Move,data not available in site,7-Apr,10-Aug,10,160,data not available in site,data not available in site,4 Acre,Yes,Yes," Parmar Residency At Nibm Road Kondhwa Opp Kumar Kubera Garden , Near Salunkhe Vihar Road Pune Mahar",411048,"Parmar Group Promoters & Builders
                      	


                                Years of Experience - 13",data not available in site, Parmar Residency At Nibm Road Kondhwa Opp Kumar Kubera Garden ,yes,yes,No,No,No,No
https://www.magicbricks.com/reverie-wadgaon-sheri-pune-pdpid-4d4235303232343130,Reverie,Call For Price,2 BHKS,data not available in site,",Club House,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Kids Play Area,Flower Gardens,Rain Water Harvesting,Recreational Pool",Detail not provided,Detail not provided,Ready To Move,data not available in site,11-Oct,13-Jun,2,32,data not available in site,data not available in site,1 Acre,Yes,Yes,"Reverie, Wadgaon Sheri, Sai Nagar, Nagar Bypass, Pune.",411014,Espree Realtors,data not available in site, Sai Nagar,No,yes,No,No,No,No
https://www.magicbricks.com/puranik-aldea-espanola-baner-pune-pdpid-4d4235303032383634,Puranik Aldea Espanola,Call For Price,"1, 2, 3 BHKS","Why Buy in this Project?
Spanish Themed Homes
Close to Bengaluru-Mumbai Highway
State of the Art Clubhouse",",Club House,Cycling & Jogging Track,Private Terrace/Garden,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Intercom Facility",Yes,Detail not provided,Ready To Move,data not available in site,10-Mar,15-Jul,5,600,data not available in site,data not available in site,17 Acre,No,No,"Next to Hotel VITS, Near Balewadi Stadium, Baner, Pune-411 045.",411045,"Puranik Builders
                      	


                                Years of Experience - 53",Beautiful & Welcoming designer Entrance LobbyStylish Agglomorated Marble tiles in Living & Dining room passageWooden flooring in Master BedroomSturdy window frames of Agglomorated Marble SillSmooth Aluminium powder coated sliding windows with subframeFalse ceiling & Cornice with Motif in both Living & Dining roomHigh quality Oil Bound Distemper with Mural as per theme inside all homesBathroom Dado designer Ceramic tiles with Anti-skid flooringBranded Legrand - My Linc Modular Switches for safetyComplete Modular Kitchen with designer Hob & Chimneys and Trolleys & Cabinets, Baner,yes,yes,yes,No,No,No
https://www.magicbricks.com/sunshine-society-phursungi-pune-pdpid-4d4235323131363339,Sunshine Society,Call For Price,"1, 2 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"173 / 1A, Bhekarai Nagar Rd, Trimurti Vihar, Fursungi, Maharashtra",412308,data not available in site,data not available in site, Trimurti Vihar,yes,yes,No,No,No,No
https://www.magicbricks.com/sai-dwarika-katraj-kondhwa-road-pune-pdpid-4d4235303730373632,Sai Dwarika,Call For Price,2 BHKS,"Why Buy in this Project?
2.1 km from Upper Indira Nagar Corner
3.4 km from Aaimata Super Shoppee
3.5 km from Satyanand Hospital
3.7 km from Narendra Mini Market
5.7 km from RSS
5.1 km from Mauli Nagar Bus Stop
4.9 km from Chaitanya Mental Health Care Centre
6.3 km from RIMS Undri International School and College
5.6 km from Axis Bank ATM
4.5 km from Iskcon NVCC
4.5 km from Sujay Multispeciality Clinic
5.1 km from Vishal Super Market
4.5 km from Shivam Hotel
3.9 km from Pawan Park
3.9 km from Dharmavat Petroleum
5.6 km from Gitai Groups

+14 more",",Club House,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Gymnasium,Kids Play Area,AEROBICS ROOM",Yes,Yes,Under Construction,data not available in site,14-May,18-Jul,6,432,data not available in site,data not available in site,3 Acre,No,Yes,"Opposite Shrre Society Near The Leaf Society Yewalewadi Kondhwa Annex Road, Pune, Maharashtra.",411048,"Maa Sankalp Buildcon
                      	


                                Years of Experience - 31",data not available in site, Pune,No,yes,No,No,No,No
https://www.magicbricks.com/sidhivinayak-sankalp-undri-pune-pdpid-4d4235303034373636,Sidhivinayak Sankalp,Call For Price,3 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,411060,data not available in site,data not available in site,data not available in site,No,No,yes,No,No,No
https://www.magicbricks.com/papillon-pashan-pune-pdpid-4d4235303332333138,Papillon,Call For Price,"2, 3 BHKS",data not available in site,",Club House,Power Back Up,Lift,Security,Park,Visitor Parking,Maintenance Staff,Kids Club,Kids Play Area,DTH Television Facility,Rain Water Harvesting,Water Storage",Detail not provided,Detail not provided,Ready To Move,data not available in site,10-Jan,12-Dec,2,110,data not available in site,data not available in site,1 Acre,No,No,"S.No. 124/6/8, Sutarwadi, Pashan-Sus Road, Pashan, Pune.",411045,Kumar Properties,data not available in site, Pashan-Sus Road,No,yes,yes,No,No,No
https://www.magicbricks.com/ak-surana-shree-vardhaman-nagar-kondhwa-pune-pdpid-4d4235303537373034,AK Surana Shree Vardhaman Nagar,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Market Yard Annexe, Kondhwa, Pune - 411048, Maharashtra, India.",411048,data not available in site,data not available in site, Pune - 411048,No,yes,No,No,No,No
https://www.magicbricks.com/gulmohar-county-talegaon-dabhade-pune-pdpid-4d4235303034353137,Gulmohar County,Call For Price,"1, 2 BHKS","Why Buy in this Project?
Railway Station : 0.8km
Grocery Market : 0.5km
MIDC : 7km
Pimpri/Chinchwad : 17km
Hinjewadi : 17km
Proposed Chakan Airport : 20km
Lonavala : 25km
+4 more",",Club House,Cycling & Jogging Track,Power Back Up,Swimming Pool,Security,Park,Reserved Parking,Indoor Games Room,Kids Play Area,Flower Gardens,Library And Business Centre,Rain Water Harvesting",Yes,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,14,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Behind Telephone Exchange, Talegaon Dabhade, Talegaon, Pune-410506, Maharashtra, INDIA. ",410506,"ABC Properties Pvt. Ltd.
                      	


                                Years of Experience - 17",data not available in site, Pune-410506,yes,yes,No,No,No,No
https://www.magicbricks.com/sai-samarth-ambe-gaon-pune-pdpid-4d4235303736323734,Sai Samarth,Call For Price,1 BHKS,data not available in site,",Jogging and Strolling Track,Power Back Up,Lift,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Kids Club,Kids Play Area,DTH Television Facility,Flower Gardens,Laundry Service",Detail not provided,Detail not provided,Ready To Move,data not available in site,13-Nov,15-May,2,55,data not available in site,data not available in site,1 Acre,No,No,"Near Bhairavnath Nagar,Ambegaon, Pune.",410509,Sai Rachna Developers,data not available in site,Ambegaon,yes,No,No,No,No,No
https://www.magicbricks.com/sanskruti-darshan-kasarwadi-pune-pdpid-4d4235303933313039,Sanskruti  Darshan,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Kasarwadi, Pune.",411034,"Agarwal Gupta Associates
                      	


                                Years of Experience - 17",data not available in site,Kasarwadi,No,yes,No,No,No,No
https://www.magicbricks.com/parvati-ambiance-aura-phase-ii-sinhagad-road-pune-pdpid-4d4235323332323535,Parvati Ambiance Aura Phase II,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,15-Dec,data not available in site,160,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Opposite C.W.P.R.S. Gate, Sinhagad Road, Kirkatwadi, Kolhewadi, Pune, Maharashtra",411051,"Parvati Constructions
                      	


                                Years of Experience - 9",data not available in site, Kolhewadi,yes,No,No,No,No,No
https://www.magicbricks.com/indraprasth-dhanori-pune-pdpid-4d4235303831303635,Indraprasth,Call For Price,1 BHKS,data not available in site,",Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Indoor Games Room,Kids Club,Kids Play Area,Canopy Walk,Fire Fighting Equipment",Detail not provided,Detail not provided,Ready To Move,data not available in site,5-Sep,7-May,1,42,data not available in site,data not available in site,data not available in site,No,No,"Sr. No.81/82 Parande Nagar, Behind Dhanori Police Chowki, Dhanori Pune 411015",411015,Indra developers,data not available in site, Behind Dhanori Police Chowki,yes,No,No,No,No,No
https://www.magicbricks.com/silver-park-phase-1-ambe-gaon-pune-pdpid-4d4235303034383931,Silver Park Phase 1,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,410509,data not available in site,data not available in site,data not available in site,No,yes,No,No,No,No
https://www.magicbricks.com/akash-raj-ravet-pune-pdpid-4d4235303738303834,Akash Raj,Call For Price,2 BHKS,Why Buy in this Project?,",Club House,Cafeteria/Food Court,Bar/Lounge,Cycling & Jogging Track,Dance Studio,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift",Yes,Detail not provided,Ready To Move,data not available in site,14-Oct,16-Oct,1,64,data not available in site,data not available in site,2 Acre,No,No,"Akash Raj, At Bhondve Wasti , Off Ravet- Aundh BRT Road, Pune 412101",411044,"Nirman Group
                      	


                                Years of Experience - 12",data not available in site, Off Ravet- Aundh BRT Road,No,yes,No,No,No,No
https://www.magicbricks.com/laxmitara-gardens-dange-chowk-pune-pdpid-4d4235303332313932,Laxmitara Gardens,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,411033,data not available in site,data not available in site,data not available in site,yes,No,No,No,No,No
https://www.magicbricks.com/gagangiri-park-pimple-saudagar-pune-pdpid-4d4235303633363835,Gagangiri Park,Call For Price,1 BHKS,data not available in site,",Security,Visitor Parking,Maintenance Staff,Flower Gardens,Water Storage,Fire Fighting Equipment No,Power Back Up No,Swimming Pool No,Club House No,Lift No,Reserved Parking No,Intercom Facility",Yes,Detail not provided,Ready To Move,data not available in site,4-Mar,5-Dec,2,50,data not available in site,data not available in site,1 Acre,No,No,"Gagangiri park,pimple gurav ,pune ",411027,Shreya Developer,data not available in site,pimple gurav ,yes,No,No,No,No,No
https://www.magicbricks.com/gurukrupa-aero-nest-undri-pune-pdpid-4d4235303637333730,Gurukrupa Aero Nest,Call For Price,2 BHKS,Why Buy in this Project?,",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Outdoor Tennis Courts,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking",Yes,Detail not provided,Ongoing,data not available in site,13-Jul,16-Apr,2,78,data not available in site,data not available in site,2 Acre,No,No,"Undri, Near Amit Astonia Classic, Opp Handewadi Road, Undri, Pune, Maharashtra.",411060,Gurukrupa Buildcon,StructureEarthquake resistance RCC frame structureBrickworkExternal sand faced and internal neeru finish plasterFlooring24 inch * 24 inch vitrified flooring12 inch * 12 inch anti skid flooring for toilets and attached terracesDoorsDecorative main door with brass / s.s fittingsInternal flush door with standard fittingsGranite door frame for toilets with solid PVC doors3 track powder coated aluminium sliding windows with mosquito net and M.S. safety grillsKitchenBlack granite kitchen platform with SS SinkDesigner wall tiles up to lintel levelProvision for exhaust fan and water purifierDry balcony provision for Washing Machine, Undri,No,yes,No,No,No,No
https://www.magicbricks.com/parth-unnati-sus-pune-pdpid-4d4235303431363630,Parth Unnati,Call For Price,1 BHKS,"Why Buy in this Project?
Centre of the Pune city.
Pune station is only 7 KM from here.
Hinjewadi IT Park is only 15 minutes far from here.",",Club House,Bar/Lounge,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Kids Play Area,AEROBICS ROOM",Yes,Detail not provided,Ready To Move,data not available in site,14-Dec,15-Oct,1,40,data not available in site,data not available in site,1 Acre,No,No,"Parth Unnati , Sus - Nande Road , Sus , Pune.",411021,Parth Housing Projects,data not available in site, Sus ,yes,No,No,No,No,No
https://www.magicbricks.com/shine-city-chikhali-pune-pdpid-4d4235313138323831,Shine City,Call For Price,"1, 2 BHKS","Why Buy in this Project?
Lavish larger size homes to give you grand lifestyle
Ready to use amenities
Nearing Possession
Prime Location & well developed surroundings
+1 more",",Club House,Power Back Up,Swimming Pool,Gymnasium,Kids Play Area,Rain Water Harvesting No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Yes,Yes,Under Construction,data not available in site,17-Jul,20-May,2,129,data not available in site,data not available in site,8 Acre,No,No,"Chikhali, Pune.",411019,Namo Builders And Developers & Mahalaxmi group & Parshva Realty,DoorInternal:Laminated Flush DoorMain:Laminated Flush DoorFlooringBalcony:Anti Skid TilesKitchen:Vitrified TilesLiving/Dining:Vitrified TilesMaster Bedroom:Vitrified TilesOther Bedroom:Vitrified TilesToilets:Anti Skid TilesWallsExterior:Water Proof Cement PaintInterior:Oil Bound DistemperKitchen:Ceramic Tiles Dado up to Lintel LevelToilets:Designer Tiles Dado up to Lintel LevelOthersWindows:Powder Coated Aluminium SlidingFrame Structure:RCC FrameWiring:Concealed Copper WiringFittingsKitchen:Granite Platform with Stainless Steel SinkToilets:Sanitary Fittings,Chikhali,yes,yes,No,No,No,No
https://www.magicbricks.com/blossom-wagholi-pune-pdpid-4d4235303834323436,Blossom,Call For Price,1 BHKS,"Why Buy in this Project?
Connectivity
Pune Airport 7 km | 40 min
Infrastructure
Dhole Patil Col. 3 km | 15 min
The Lexicon Int. 6 km | 30 min
Kesnand Road 2 km | 15 min
Lifeline Hospit. 4 km | 20 min
Jyotirmay Inter. 4 km | 20 min

+6 more",",Club House,Power Back Up,Lift,Reserved Parking,Intercom Facility,Gymnasium,Kids Play Area,Rain Water Harvesting,Multipurpose Courts,Earth quake resistant,Grand Entrance lobby,Multipurpose Hall",Detail not provided,Yes,Under Construction,data not available in site,15-Nov,19-Mar,1,260,data not available in site,data not available in site,2 Acre,No,Yes,"Gat No. 1069(P)+1070, Kesanand Road, Wagholi, Pune ",412207,NG Rathi Associates,"STRUCTUREEarthquake resistant RCC framed structureWALLS AND CEILING6 inch thick external and internal fly ash brick wallsGypsum punning on wallsOBD paint for walls and ceilingKITCHENBlack granite kitchen platform with stainless steel sink (Nirali or equivalent make)Provision for water purifier and exhaust fanSeparate water tap for drinking and washingMicrowave, fridge, mixer pointsFLOORING600 x 600 mm size vitrified tiles of premium quality with skirting for entire flatAnti-skid ceramic tiles of premium quality in toilets, dry balcony and attached terraceBATHROOMWall tiles (Asian make or equivalent make) up to lintel levelCP fittings of Jaquar continental series or equivalent makeWhite sanitary ware of reputed makeProvision for boilers and exhaust fanDOORSDecorative moulded main door with Europa night latchWooden door frames with internal flush doors shuttersGranite, green marble door frames with water resistant flush doors for toiletsMS Powder coated fully open-able doors to attached terraceWINDOWSPowder coated 2-track aluminum sliding window and mosquito net with MS grillsNatural stone 70 mm wide sills for all windowsELECTRICALAdequate light points in each roomConcealed copper wiring with modular switches of reputed makeTV and telephone line in livingProvision for inverter connectionProvision of washing machine point in dry balconyFor electric safety, ELCB (Earth Leakage Circuit Breaker) and MCB switch in each flat", Wagholi,yes,No,No,No,No,No
https://www.magicbricks.com/harshad-ashok-nagar-phase-iii-hadapsar-pune-pdpid-4d4235303533303031,Harshad Ashok Nagar Phase III,Call For Price,2 BHKS,Why Buy in this Project?,",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Maintenance Staff,Gymnasium",Detail not provided,Yes,Ready To Move,data not available in site,13-Dec,16-Aug,2,36,data not available in site,data not available in site,3 Acre,No,No,"Ashok Nagar Phase 3 , Near JSPM College , Handewadi , Pune",411028,Harshad Constructions,data not available in site, Handewadi ,No,yes,No,No,No,No
https://www.magicbricks.com/dreams-elegance-hadapsar-pune-pdpid-4d4235303232363739,Dreams Elegance,Call For Price,2 BHKS,data not available in site,",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium",Yes,Yes,Ready To Move,data not available in site,15-Oct,17-Sep,3,115,data not available in site,data not available in site,3 Acre,No,Yes,"Sr No.65, Handewadi Road, Near JSPM College, Hadapsar, Pune - 411028",411028,"Dreams Group
                      	


                                Years of Experience - 21",data not available in site, Near JSPM College,No,yes,No,No,No,No
https://www.magicbricks.com/vishal-vishwa-sanaswadi-pune-pdpid-4d4235303136363938,Vishal Vishwa,Call For Price,2 BHKS,data not available in site,",Club House,Private Terrace/Garden,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Indoor Games Room",Yes,Yes,Ready To Move,data not available in site,7-Jan,19-May,17,330,data not available in site,data not available in site,12 Acre,Yes,Yes," Gut No.3668 , Mali Mala Road , Talegaon Dhamdhere , Tq.Shirur , Dist - Pune - 412208",412216,"Vishal Constructions
                      	


                                Years of Experience - 16",data not available in site, Talegaon Dhamdhere ,No,yes,No,No,No,No
https://www.magicbricks.com/lemonade-apartment-dhanori-pune-pdpid-4d4235303832333835,Lemonade Apartment,Call For Price,2 BHKS,data not available in site,",Power Back Up,Lift,Security,Reserved Parking,Visitor Parking,Maintenance Staff,Indoor Games Room,Kids Club,Kids Play Area,DTH Television Facility,Laundry Service,Water Storage",Detail not provided,Detail not provided,Ready To Move,data not available in site,8-Jan,9-Apr,1,16,data not available in site,data not available in site,data not available in site,No,No,"Lemonade Near DY Patil College, Porwal Road, Lohegoan Pune .",411015,Jayashree Boulevard,data not available in site, Porwal Road,No,yes,No,No,No,No
https://www.magicbricks.com/kaypee-grandeur-undri-pune-pdpid-4d4235303033353938,Kaypee Grandeur,Call For Price,2 BHKS,data not available in site,",Jogging and Strolling Track,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Banquet Hall,Guest Accommodation,Gymnasium",Detail not provided,Yes,Ready To Move,data not available in site,12-Mar,14-Jul,1,42,data not available in site,data not available in site,1 Acre,No,No,Kaypee Grandeur At Undri Near Amit Astonia Classic Opp Aero Nest Undri Pune Maharashtra,411060,"Kaypee Developers
                      	


                                Years of Experience - 9",data not available in site,Kaypee Grandeur At Undri Near Amit Astonia Classic Opp Aero Nest Undri Pune Maharashtra,No,yes,No,No,No,No
https://www.magicbricks.com/sai-park-ghorpadi-ghorpadi-pune-pdpid-4d4235323339393135,Sai Park Ghorpadi,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,18,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Balaji Nagar Road, Balaji Nagar, Ghorpadi, Pune, Maharashtra",411001,data not available in site,data not available in site, Ghorpadi,yes,No,No,No,No,No
https://www.magicbricks.com/smp-sai-samarth-lohgaon-pune-pdpid-4d4235303032343130,SMP Sai Samarth,Call For Price,1 BHKS,"Why Buy in this Project?
It is ideally located a midst scenic countryside, surrounded by growing number of educational institutes, hospitals and recreational facilities in the vicinity besides it is wonderfully connected with the upmarket areas of the city.",",Club House,Jogging and Strolling Track,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Guest Accommodation,Gymnasium",Detail not provided,Yes,Ongoing,data not available in site,11-May,15-Mar,2,78,data not available in site,data not available in site,2 Acre,No,No," Laxmi Near SSTV School, Vadgoanshinde Road ,Lohegoan Pune.",411047,Agarwal Developer,data not available in site, Vadgoanshinde Road ,yes,No,No,No,No,No
https://www.magicbricks.com/windows-chs-sus-pune-pdpid-4d4235313231333431,Windows CHS,Call For Price,"2, 3 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,data not available in site,19-Jun,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Sus, Pune.",411021,"Cooperative Group Housing Society (CGHS)
                      	


                                Years of Experience - 8",data not available in site,Sus,No,yes,yes,No,No,No
https://www.magicbricks.com/shree-hans-residency-dhanori-pune-pdpid-4d4235303938353637,Shree Hans Residency,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Dhanori, Pune.",411015,data not available in site,data not available in site,Dhanori,No,yes,No,No,No,No
